,time,train_coeff_0_mean_squared_error,train_coeff_1_mean_squared_error,train_coeff_2_mean_squared_error,train_coeff_3_mean_squared_error,valid_coeff_0_mean_squared_error,valid_coeff_1_mean_squared_error,valid_coeff_2_mean_squared_error,valid_coeff_3_mean_squared_error,learning_rate
291,22:20:56 2019-06-02,0.07044415920972824,0.04918396472930908,0.022578416392207142,0.06338362395763397,0.008306981064379215,0.13226932287216187,0.001269045518711209,0.016630547121167183,5e-05
292,22:20:57 2019-06-02,0.01381581649184227,0.06029961630702019,0.05185821652412415,0.09830857068300247,0.0019831736572086807,0.14240413904190066,0.0032042816746979948,0.005489145405590534,5e-05
293,22:20:57 2019-06-02,0.04503945633769035,0.0590130090713501,0.04901382327079773,0.0366605781018734,0.0006735697388648987,0.08908835053443909,0.011090882122516632,0.02425291016697884,5e-05
294,22:20:58 2019-06-02,0.032587286084890366,0.04436705633997917,0.1482442170381546,0.15771442651748654,0.0024406490847468376,0.06067100912332535,0.01383751444518566,0.07117165625095367,5e-05
295,22:20:59 2019-06-02,0.024611741304397583,0.029246240854263306,0.029071973636746407,0.03941066935658455,0.00010877359454752876,0.07285996526479721,0.005594385787844658,0.08175601065158844,5e-05
296,22:20:59 2019-06-02,0.06787612289190292,0.03490160033106804,0.03623973950743675,0.032719220966100686,0.0020024017430841927,0.10710582137107848,0.0016596335917711258,0.042715586721897125,5e-05
297,22:21:00 2019-06-02,0.06960409134626389,0.025173848494887352,0.06575988233089447,0.022475525736808773,0.0037676282227039337,0.12227882444858552,0.002217169851064682,0.002844547387212515,5e-05
298,22:21:01 2019-06-02,0.04560878872871399,0.062414582818746574,0.04319221153855324,0.0801335796713829,0.00040371320210397243,0.09599309414625168,0.0013372476678341627,0.0031352490186691284,5e-05
299,22:21:01 2019-06-02,0.01326735783368349,0.04403872415423393,0.08441933989524841,0.04079638794064522,0.0009083786280825734,0.08867938816547394,0.01375336293131113,0.01102527417242527,5e-05
300,22:21:02 2019-06-02,0.14386683702468872,0.015382328070700169,0.08169763535261154,0.05845053866505622,0.004460993688553572,0.08769983053207397,0.03225836157798767,0.046320341527462006,5e-05
301,22:21:02 2019-06-02,0.01929027587175369,0.043616298586130135,0.06571681052446365,0.03795735910534859,0.0009240520885214213,0.07725811749696733,0.008226159028708935,0.015016548335552216,5e-05
302,22:21:03 2019-06-02,0.048352211713790894,0.033741772174835205,0.07254208624362946,0.20415115356445312,0.04228569194674492,0.07083773612976074,0.008881984278559685,0.014157893136143684,5e-05
303,22:21:04 2019-06-02,0.19257156550884247,0.0288955420255661,0.0883149579167366,0.1632097214460373,0.03727113083004952,0.07230183482170105,0.01888178288936615,0.04876989871263504,5e-05
304,22:21:04 2019-06-02,0.0589941255748272,0.0139767462387681,0.07897647470235825,0.1503766030073166,1.800945756258443e-05,0.0774705559015274,0.0023410487920045853,0.013034594245254992,5e-05
305,22:21:05 2019-06-02,0.13011302053928375,0.009518481791019441,0.047286659479141235,0.0491272509098053,0.0181086864322424,0.10019295662641524,0.018735868856310844,0.004314633086323738,5e-05
306,22:21:05 2019-06-02,0.04872244596481323,0.026062630116939545,0.09256384521722794,0.0592033714056015,0.01702563837170601,0.1267656683921814,0.0371565967798233,0.05213412642478943,5e-05
307,22:21:06 2019-06-02,0.07251761108636856,0.0108342245221138,0.021553203463554386,0.06572019308805466,0.00021041929721832275,0.10856160521507263,0.007442350033670664,0.06931646913290024,5e-05
308,22:21:06 2019-06-02,0.011932733468711376,0.019331734627485275,0.026309637352824208,0.08048065751791,0.014162813313305378,0.07156562805175781,0.011570712551474571,0.02316131442785263,5e-05
309,22:21:07 2019-06-02,0.047222014516592026,0.003531614551320672,0.028381846845149994,0.06577407568693161,0.029014775529503826,0.05317672342061997,0.02778639830648899,0.0008445763378404081,5e-05
310,22:21:07 2019-06-02,0.10957352072000504,0.0373181439936161,0.05347505584359169,0.02247166819870472,0.007937989197671412,0.050093334168195724,0.024095149710774408,0.01188807375729084,5e-05
311,22:21:08 2019-06-02,0.04296828806400299,0.050997238606214516,0.0877576470375061,0.15880915522575378,0.0024972639512270693,0.056807741522789,0.007537242956459522,0.001783990766853094,5e-05
312,22:21:08 2019-06-02,0.08100251108407974,0.04024867340922356,0.05547192320227623,0.01321637537330389,0.01205033715814352,0.09161747992038727,0.004707689397037029,0.01196560636162758,5e-05
313,22:21:09 2019-06-02,0.09540143609046936,0.035319913178682334,0.0513354130089283,0.028481751680374142,0.008051522076129913,0.16943922638893127,0.012586602941155434,0.051048099994659424,5e-05
314,22:21:09 2019-06-02,0.056087885051965714,0.07990705966949463,0.01946602575480938,0.010027033276855946,0.0009459852590225637,0.1865958869457245,0.0058385664597153655,0.033002279698848724,5e-05
315,22:21:10 2019-06-02,0.04597944393754005,0.07134907692670822,0.01280913036316633,0.022578971460461617,0.004371624439954758,0.13007983565330505,0.003428502939641476,0.0014478045050054784,5e-05
316,22:21:10 2019-06-02,0.03532236069440842,0.07547222822904588,0.02749293297529221,0.09727682918310164,0.01388654299080372,0.08644323796033859,0.0036208215169608593,0.0004431580018717796,5e-05
317,22:21:11 2019-06-02,0.04059809073805809,0.06510017067193985,0.058152716606855386,0.07128899544477463,0.005251042079180479,0.0659191831946373,0.00128551060333848,0.0014227116480469706,5e-05
318,22:21:11 2019-06-02,0.03743268921971321,0.01280127465724945,0.000826838833745569,0.016669876873493198,0.0002990214270539582,0.061847336590290077,0.003146756673231721,0.00865966361016035,5e-05
319,22:21:12 2019-06-02,0.04601123556494713,0.03107640706002712,0.026450997218489647,0.017414657399058342,0.0007549126166850327,0.07449617981910706,0.006002652924507856,0.020998725667595863,5e-05
320,22:21:13 2019-06-02,0.018788080662488937,0.014924821443855762,0.028051013126969337,0.026859097182750702,0.0002892937627620995,0.0883001983165741,0.001245614606887102,0.010190621018409727,5e-05
321,22:21:13 2019-06-02,0.027344608679413795,0.008168811909854412,0.029679140076041218,0.05116989091038704,0.001113420818001032,0.07863936573266983,0.015440866351127625,0.002505837241187692,5e-05
322,22:21:14 2019-06-02,0.02497644536197185,0.027613796293735504,0.054694727063179016,0.024314993992447853,1.7178119378513653e-05,0.0818713903427124,0.01374409720301628,0.00028817070415243506,5e-05
323,22:21:14 2019-06-02,0.014044642448425293,0.02712814323604107,0.05132895708084106,0.004898848012089729,0.0016094639431685216,0.09244091808795928,0.001939970534294844,0.0020043137483298787,5e-05
324,22:21:15 2019-06-02,0.03123470395803452,0.027916045859456062,0.022297954186797142,0.03540317341685295,0.0006389326299540701,0.0962085872888565,0.006748239509761334,0.01585155911743641,5e-05
325,22:21:15 2019-06-02,0.006089060101658106,0.015303395688533785,0.02512647025287152,0.03946781530976296,0.0006463371100835503,0.07987266033887863,0.017675718292593956,0.02527669444680214,5e-05
326,22:21:16 2019-06-02,0.009101808071136476,0.0807800218462944,0.07976246625185013,0.06367321312427521,0.0014389416901394725,0.06248036772012711,0.01322961039841175,0.015561018139123915,5e-05
327,22:21:16 2019-06-02,0.02603974938392639,0.02724288962781429,0.0180316623300314,0.016747726127505302,0.00027224465156905364,0.06746789813041687,0.0037129640113562346,0.007143252529203892,5e-05
328,22:21:17 2019-06-02,0.0212059747427702,0.024493588134646416,0.03916166350245477,0.026265231892466545,0.008233434520661831,0.09745046496391296,0.008858557790517807,8.091174095170572e-05,5e-05
329,22:21:18 2019-06-02,0.005925200413912536,0.026436999440193176,0.028839493170380592,0.0028650949243456125,0.00525723397731781,0.11246251314878464,0.015567959286272526,7.222428394015877e-05,5e-05
330,22:23:32 2019-06-02,0.061963621526956565,0.08218774199485779,0.08798760920763016,0.11617431789636612,5.683482413587626e-06,0.07783614844083786,0.002051973482593894,0.002028549090027809,0.0001
331,22:24:12 2019-06-02,0.0036905810702592134,0.003953262232244015,0.005209998227655889,0.006252601742744446,8.37274819787126e-06,0.0714542493224144,0.007076304405927658,0.002457255963236093,0.0001
332,22:28:21 2019-06-02,0.061963621526956565,0.08218774199485779,0.08798760920763016,0.11617431789636612,5.683482413587626e-06,0.07783614844083786,0.002051973482593894,0.002028549090027809,0.0001
333,22:30:21 2019-06-02,0.061963621526956565,0.08218774199485779,0.08798760920763016,0.11617431789636612,5.683482413587626e-06,0.07783614844083786,0.002051973482593894,0.002028549090027809,0.0001
334,22:31:06 2019-06-02,0.0036905810702592134,0.003953262232244015,0.005209998227655889,0.006252601742744446,8.37274819787126e-06,0.0714542493224144,0.007076304405927658,0.002457255963236093,0.0001
335,22:31:52 2019-06-02,0.0028248368762433533,0.003348574507981539,0.0034932116977870464,0.004298033658415079,0.001612359075807035,0.06364516913890839,0.005833649542182684,0.003556073410436511,0.0001
336,22:32:34 2019-06-02,0.003353180829435587,0.0028726141899824142,0.003142960602417588,0.004253402817994356,0.0008729289984330535,0.062377989292144775,0.006526425015181303,0.00419938238337636,0.0001
337,22:33:21 2019-06-02,0.001813767245039344,0.002525558229535818,0.002359714359045029,0.0028752947691828012,0.0001831918489187956,0.04903889074921608,0.006390033755451441,0.008691268041729927,0.0001
338,22:33:58 2019-06-02,0.0011182852322235703,0.0016857633600011466,0.0019045184599235647,0.002558416686952114,0.00013721494178753346,0.05913710594177246,0.003998897969722748,0.001335126580670476,0.0001
339,22:34:37 2019-06-02,0.001109627541154623,0.0018902156734839077,0.0021776969078928237,0.0035603260621428494,7.913979789009318e-05,0.05997028201818466,0.004096812568604946,0.003461484331637621,0.0001
340,22:35:30 2019-06-02,0.0008269179379567504,0.0014768911059945822,0.0014620821457356215,0.0028277826495468608,0.0008278569439426062,0.05188119038939476,0.004245709627866745,0.0030653923749923697,0.0001
341,22:36:08 2019-06-02,0.0008616729755885898,0.001220261212438345,0.0016399791929870846,0.002432580105960369,0.00011989515041932464,0.0470832884311676,0.004601332359015943,0.011596156284213066,0.0001
342,22:36:47 2019-06-02,0.0008404923137277365,0.002278220606967807,0.002388039603829384,0.004695228300988674,6.77187999826856e-05,0.05063191056251527,0.005467257928103209,0.01523731183260679,0.0001
343,22:37:26 2019-06-02,0.0006952183903194964,0.0012517542345449328,0.001342815114185214,0.0020066876895725727,0.0003468015929684043,0.04589855298399925,0.0029675529804080725,0.025339074432849884,0.0001
344,22:38:09 2019-06-02,0.0006605432718060911,0.0012011219514533875,0.001193067990243435,0.0032465870026499037,4.704917955677956e-06,0.03865550830960274,0.0061866617761552325,0.016511665657162666,0.0001
345,22:39:37 2019-06-02,0.061963621526956565,0.08218774199485779,0.08798760920763016,0.11617431789636612,5.683482413587626e-06,0.07783614844083786,0.002051973482593894,0.002028549090027809,0.0001
346,22:40:09 2019-06-02,0.05898013338446618,0.048539601266384125,0.1534702479839325,0.14590273797512054,0.003941529896110296,0.12531623244285586,0.004970761016011238,0.0028322278521955013,0.0001
347,22:40:22 2019-06-02,0.005409305915236473,0.007425702176988125,0.008786831982433796,0.009257005527615549,0.0001801193575374782,0.1066197082400322,0.004582404159009457,0.00021918964921496809,0.0001
348,22:40:34 2019-06-02,0.0023491932079195976,0.0034333430230617523,0.0027732220478355885,0.002835368271917105,0.0002676195290405303,0.09152629226446153,0.0030330962035804987,0.0025765595491975546,0.0001
349,22:40:45 2019-06-02,0.0015329309972003102,0.0017137418035417795,0.0016488609835505483,0.001527175772935152,9.620199853088708e-05,0.1091098040342331,0.004479402676224709,0.00120211869943887,0.0001
350,22:40:56 2019-06-02,0.0011278586462140085,0.0010764963226392863,0.0010591114405542614,0.0010396792786195872,0.00010549055150477216,0.09561227262020112,0.003997483756393193,0.0018133919220417734,5e-05
351,22:41:06 2019-06-02,0.0008043962297961116,0.0011566936736926436,0.0008667159709148108,0.0010035769082605839,0.00017453895998187363,0.10286596417427064,0.003765861038118601,0.0013908559922128914,5e-05
352,22:41:17 2019-06-02,0.0008508836035616696,0.0009616641327738762,0.0008264824864454567,0.0008201601449400188,0.00030344212427735334,0.10618411749601364,0.004019168671220541,0.0016876957379281519,5e-05
353,22:41:28 2019-06-02,0.0008186606573872267,0.001385038485750556,0.0008977015386335553,0.0010791888926178217,0.00018572677799966184,0.12243309617042546,0.0030115868430584678,0.001191062037833035,5e-05
354,22:41:39 2019-06-02,0.0007118765497580171,0.000843058165628463,0.0006759738898836076,0.0007526742410846055,8.092418283922598e-05,0.10067769885063173,0.00336082698777318,0.0010815312853083014,2.5e-05
355,22:41:51 2019-06-02,0.000572802615351975,0.000675213523209095,0.0005884577985852957,0.0007136192289181054,9.115140710491688e-05,0.09787791222333908,0.003287489991635084,0.0011903302511200307,2.5e-05
356,22:42:01 2019-06-02,0.0005744131049141287,0.000743985699955374,0.000652204966172576,0.0006919304141774774,7.090567669365555e-05,0.08770082890987396,0.0038665106985718008,0.001212135422974825,2.5e-05
357,22:42:11 2019-06-02,0.0006092808325774968,0.0007175077334977686,0.0005945763550698758,0.0007939548231661321,5.797877383884042e-05,0.09130622446537018,0.003410771256312728,0.0018353918567299843,2.5e-05
358,22:42:21 2019-06-02,0.0005347165279090408,0.0005777270998805761,0.0005590894143097104,0.000673947564791888,0.00010174581984756513,0.10225726664066316,0.003533755894750357,0.0017111748456954956,1.25e-05
359,22:42:32 2019-06-02,0.0004456361057236791,0.0005107271717861295,0.0005302918143570423,0.000570023141335696,0.00012032424274366348,0.09737648069858552,0.003835027338936925,0.001680512330494821,1.25e-05
360,22:42:42 2019-06-02,0.0004519849608186632,0.0006176845054142178,0.0005279232864268124,0.0006701777456328273,0.00016882768250070512,0.10262080281972884,0.0031975321471691127,0.0016324645839631555,1.25e-05
361,22:42:52 2019-06-02,0.0005144777242094278,0.0005925865261815487,0.0004812362312804908,0.0007042386569082737,5.6276334362337366e-05,0.09808018803596497,0.003242445643991232,0.0014549620682373645,1.25e-05
362,22:43:01 2019-06-02,0.00046532353735528886,0.0005127087933942676,0.0004696861433330923,0.0005739170592278242,5.1890267059206956e-05,0.0956336259841919,0.0036277465987950563,0.0017196480184793472,6.25e-06
363,22:43:10 2019-06-02,0.0004603177367243916,0.0004992767935618758,0.0004566134593915193,0.0005693587008863688,4.576701030600816e-05,0.0968107059597969,0.003614849876612425,0.0014941936824470758,6.25e-06
364,22:43:20 2019-06-02,0.00044967795838601887,0.0005103825824335215,0.00048299544141627854,0.0006054104305803777,0.00012117610458517448,0.09941701591014862,0.003690319368615747,0.0013371874811127786,6.25e-06
365,22:43:30 2019-06-02,0.00043431803351268167,0.00045207474613562237,0.0004116110794711858,0.000532057776581496,3.681953239720315e-05,0.0973447859287262,0.0032399296760559078,0.001442058477550745,6.25e-06
366,22:43:41 2019-06-02,0.0003827710170298815,0.0004688612825702876,0.00048314465675503016,0.0005462208064273,5.7630037190392613e-05,0.0953226387500763,0.00367410876788199,0.0016711319331079721,3.125e-06
367,22:43:52 2019-06-02,0.00040221691597253084,0.0004284842871129513,0.00045428291196003567,0.0005682974006049335,4.2637737351469696e-05,0.09509322047233584,0.003488487564027309,0.001313980668783188,3.125e-06
368,22:44:03 2019-06-02,0.0003836177347693592,0.0004733780806418508,0.00046552010462619353,0.0005774586461484432,9.560024045640604e-05,0.09453729540109634,0.0035749352537095547,0.0014209358487278225,3.125e-06
369,22:44:13 2019-06-02,0.0003786151355598122,0.000448541046353057,0.0004403933417052031,0.0005478897364810108,6.77451171213761e-05,0.09787215292453766,0.0034216316416859627,0.001369504607282579,3.125e-06
370,22:44:24 2019-06-02,0.00042697202297858894,0.000432233267929405,0.0004115337505936623,0.0005801619263365865,6.136713636806235e-05,0.09731541574001312,0.0036530722863972187,0.0018240511417388927,1.5625e-06
371,22:44:34 2019-06-02,0.0004028230323456228,0.000430094194598496,0.0004451579588931054,0.0005358080961741507,6.806347664678469e-05,0.09626250714063644,0.003689436241984368,0.0016046337550505994,1.5625e-06
372,22:44:45 2019-06-02,0.0003840922436211258,0.00044647481990978116,0.0003815994423348457,0.0005025628488510847,4.6192875743145116e-05,0.09533746540546416,0.0037966670934110884,0.0015365725848823786,1.5625e-06
373,22:44:55 2019-06-02,0.00040568879921920603,0.00045004588901065285,0.0004274171660654247,0.0005752104334533215,9.429328929400072e-05,0.0956617072224617,0.0036589044611901045,0.0017759200418367984,1.5625e-06
374,22:45:06 2019-06-02,0.0003752213960979134,0.00045446318108588457,0.00044105225242674345,0.0005382446106523275,7.743417518213391e-05,0.0971485674381256,0.0036534827668219813,0.0014138973783701658,7.8125e-07
375,22:45:20 2019-06-02,0.00037017060094513,0.0004184321151115,0.00044261818402446806,0.0005745824309997263,8.02697759354487e-05,0.09702637046575546,0.0036004555877298117,0.0017486229771748185,7.8125e-07
376,22:45:43 2019-06-02,0.05898013338446618,0.048539601266384125,0.1534702479839325,0.14590273797512054,0.003941529896110296,0.12531623244285586,0.004970761016011238,0.0028322278521955013,0.0001
377,23:04:07 2019-06-02,3.805101156234741,1.3512885570526123,0.8963646292686462,3.266127109527588,0.0019539648201316595,0.020129369571805,0.005582920741289854,0.01837058737874031,0.0001
378,23:04:21 2019-06-02,0.10501394420862198,0.5720504522323608,0.29452794790267944,0.7647470235824585,0.00032757583539932966,0.023749630898237232,0.0055598309263587,0.00821000523865223,0.0001
379,23:04:33 2019-06-02,0.004879969637840986,0.007802229840308428,0.016678424552083015,0.0189721379429102,0.00030445659649558365,0.020887039601802826,0.005668698810040951,0.012660675682127476,0.0001
380,23:04:43 2019-06-02,0.0014512564521282911,0.002839017426595093,0.003215809352695943,0.003755863290280104,0.0007520869839936495,0.02775195986032486,0.007352321408689022,0.01100210938602686,0.0001
381,23:04:54 2019-06-02,0.0008766722748987378,0.0015779915265738964,0.001826159888878465,0.0019355145050212734,0.000271276046987623,0.024149112403392792,0.006918247323483229,0.010114021599292757,5e-05
382,23:05:06 2019-06-02,0.0007993622566573322,0.0014635543338954447,0.0014738824684172867,0.0017196169355884194,0.00045435020001605164,0.0281628891825676,0.006963223218917847,0.009914800524711607,5e-05
383,23:05:17 2019-06-02,0.0007832229021005332,0.0013944597449153662,0.00131519534625113,0.001360367750748992,0.0007652242202311754,0.029279105365276337,0.007216921076178552,0.011026930063962936,5e-05
384,23:05:29 2019-06-02,0.0008356196922250093,0.0018062547314912079,0.0016523710219189525,0.0019851489923894405,0.0008425681153312325,0.0300141666084528,0.0066641485318541535,0.010709001682698728,5e-05
385,23:05:39 2019-06-02,0.0006699117366224527,0.0012670415453612804,0.0010831013787537813,0.0011988545302301645,0.00047952655586414034,0.02331694960594177,0.0062325820326805115,0.010725691914558407,2.5e-05
386,23:05:51 2019-06-02,0.0005452381446957588,0.0011646386701613665,0.0009996512671932578,0.0011187009513378145,0.000383795122615993,0.02365090511739254,0.0063986973837018,0.010084003210067749,2.5e-05
387,23:06:01 2019-06-02,0.0005364029202610254,0.0011099808616563678,0.00108360406011343,0.0011360442731529474,0.0003203699889127165,0.022522065788507455,0.006479415576905012,0.010282530449330808,2.5e-05
388,23:06:13 2019-06-02,0.0005652052932418883,0.0010934474412351847,0.0011468639131635427,0.0012820868287235498,0.0003720888926181941,0.02432849071919918,0.006343876477330923,0.010632936842739582,2.5e-05
389,23:06:38 2019-06-02,3.805101156234741,1.3512885570526123,0.8963646292686462,3.266127109527588,0.0019539648201316595,0.020129369571805,0.005582920741289854,0.01837058737874031,0.0001
390,23:06:50 2019-06-02,0.10501394420862198,0.5720504522323608,0.29452794790267944,0.7647470235824585,0.00032757583539932966,0.023749630898237232,0.0055598309263587,0.00821000523865223,0.0001
391,23:07:34 2019-06-02,0.06197512149810791,0.09622692316770554,0.06824932247400284,0.09188318997621536,0.016260568052530292,0.0008457762305624782,0.004512568935751915,0.013248005881905556,0.0001
392,23:07:36 2019-06-02,26.86085700988769,8.567531585693361,40.6817512512207,75.84971618652344,0.007218106649816036,0.015381501987576485,0.011792665347456932,0.008902963250875473,0.0001
393,23:07:38 2019-06-02,1.2145004272460938,1.3993020057678225,2.042308807373047,2.4975876808166504,0.002643207320943475,0.07046549767255783,0.013928278349339962,0.051908500492572784,0.0001
394,23:07:39 2019-06-02,187.7154083251953,56.51182174682617,403.3261413574219,730.8502197265625,0.004572846461087464,0.037137128412723534,0.007921180687844753,0.03528427705168724,0.0001
395,23:07:56 2019-06-02,0.06197512149810791,0.09622692316770554,0.06824932247400284,0.09188318997621536,0.016260568052530292,0.0008457762305624782,0.004512568935751915,0.013248005881905556,0.0001
396,23:07:58 2019-06-02,26.86085700988769,8.567531585693361,40.6817512512207,75.84971618652344,0.007218106649816036,0.015381501987576485,0.011792665347456932,0.008902963250875473,0.0001
397,23:07:59 2019-06-02,1.2145004272460938,1.3993020057678225,2.042308807373047,2.4975876808166504,0.002643207320943475,0.07046549767255783,0.013928278349339962,0.051908500492572784,0.0001
398,23:08:01 2019-06-02,187.7154083251953,56.51182174682617,403.3261413574219,730.8502197265625,0.004572846461087464,0.037137128412723534,0.007921180687844753,0.03528427705168724,0.0001
399,23:08:02 2019-06-02,1.1469504833221436,1.2751330137252808,0.1891292929649353,0.8581051826477051,0.0008867650758475064,0.04526665806770325,0.006767118349671364,0.049907848238945014,5e-05
400,23:08:24 2019-06-02,0.06197512149810791,0.09622692316770554,0.06824932247400284,0.09188318997621536,0.01626056805253029,0.0008457762305624783,0.004512568935751915,0.013248005881905556,0.0001
401,23:08:25 2019-06-02,26.860857009887695,8.56753158569336,40.6817512512207,75.84971618652344,0.007218106649816036,0.015381501987576485,0.011792665347456932,0.008902963250875473,0.0001
402,23:08:27 2019-06-02,1.2145004272460938,1.3993020057678223,2.042308807373047,2.4975876808166504,0.0026432073209434748,0.07046549767255783,0.013928278349339962,0.051908500492572784,0.0001
403,23:08:29 2019-06-02,187.7154083251953,56.51182174682617,403.3261413574219,730.8502197265625,0.004572846461087465,0.03713712841272354,0.007921180687844753,0.03528427705168724,0.0001
404,23:08:30 2019-06-02,1.1469504833221436,1.2751330137252808,0.1891292929649353,0.8581051826477051,0.0008867650758475065,0.04526665806770325,0.006767118349671364,0.04990784823894501,5e-05
405,23:08:32 2019-06-02,1.1155264377593994,0.49090641736984253,3.643228530883789,5.396799087524414,0.0008614397956989706,0.03098660707473755,0.004472310654819012,0.020153937861323357,5e-05
406,23:08:33 2019-06-02,0.8089001178741455,1.326629638671875,1.4525480270385742,1.2504359483718872,0.0009277324425056577,0.045585956424474716,0.0038878752384334803,0.02106357179582119,5e-05
407,23:08:35 2019-06-02,0.3585589528083801,0.6713218688964844,0.1676662117242813,0.7618203163146973,0.0021486864425241947,0.04287504777312279,0.0037703511770814657,0.016106268391013145,5e-05
408,23:08:36 2019-06-02,0.7028679847717285,1.8339996337890625,0.7651982307434082,2.1248536109924316,0.0006100134924054146,0.04298041760921478,0.0038328038062900305,0.022380951792001724,2.5e-05
409,23:08:38 2019-06-02,0.14843815565109253,0.467683345079422,0.05457141995429993,0.16690140962600708,0.00025641880347393453,0.04051459580659866,0.0046798535622656345,0.016919774934649467,2.5e-05
410,23:08:40 2019-06-02,0.35974910855293274,0.09407711774110794,0.41152945160865784,0.13528014719486237,0.008762186393141747,0.04993476718664169,0.006294777616858482,0.01636039838194847,2.5e-05
411,23:08:41 2019-06-02,18.48851776123047,1.9973247051239014,16.90571403503418,2.3074381351470947,0.00010452406422700733,0.03150662034749985,0.003628601785749197,0.02340531535446644,2.5e-05
412,23:08:43 2019-06-02,0.5014498829841614,0.41544315218925476,0.08436307311058044,0.10950115323066711,0.0024025619495660067,0.03835086524486542,0.004346138797700405,0.011495203711092472,1.25e-05
413,23:08:44 2019-06-02,0.4986863434314728,0.7449787855148315,0.23254075646400452,0.08386674523353577,1.1133249245176557e-05,0.030380461364984512,0.0037361555732786655,0.01937541924417019,1.25e-05
414,23:08:46 2019-06-02,0.05141010135412216,0.02217317372560501,0.1286080777645111,0.06984197348356247,0.0011385820107534528,0.03660553693771362,0.00405986187979579,0.014733739197254181,1.25e-05
415,23:08:48 2019-06-02,0.03686028718948364,0.027417350560426712,0.05296296253800392,0.11324043571949005,0.00011533392535056919,0.027134178206324577,0.0035391622222959995,0.019001390784978867,1.25e-05
416,23:08:49 2019-06-02,2.191295623779297,1.1960022449493408,2.1195366382598877,1.278770089149475,0.00038292890531010926,0.0322130061686039,0.0036893258802592754,0.020260591059923172,6.25e-06
417,23:08:50 2019-06-02,1.2089000940322876,0.6277312636375427,3.2920119762420654,2.2043323516845703,0.0002303791552549228,0.027931684628129005,0.00420002406463027,0.010514622554183006,6.25e-06
418,23:08:52 2019-06-02,0.22103576362133026,0.3793361783027649,0.4981782138347626,0.5605846643447876,0.000563165289349854,0.02818935737013817,0.0037592737935483456,0.016289882361888885,6.25e-06
419,23:08:53 2019-06-02,1.9361120462417603,6.045490264892578,1.3539466857910156,4.9989471435546875,0.00011503139103297144,0.02563285641372204,0.003550879890099168,0.01501430757343769,6.25e-06
420,23:08:55 2019-06-02,0.42896389961242676,0.9456102848052979,0.41741856932640076,0.862683892250061,0.00015071083907969296,0.027093742042779922,0.003574931528419256,0.015333153307437897,3.125e-06
421,23:08:57 2019-06-02,0.10836746543645859,0.32423678040504456,0.09259144961833954,0.28420716524124146,0.0003074872074648738,0.02967168018221855,0.003603972028940916,0.017815804108977318,3.125e-06
422,23:08:58 2019-06-02,0.3065055012702942,1.5835168361663818,0.11893677711486816,0.7506749033927917,0.00042781393858604133,0.02922157198190689,0.0037115938030183315,0.01601191610097885,3.125e-06
423,23:09:00 2019-06-02,0.01758391410112381,0.013478854671120644,0.022242195904254913,0.028630416840314865,0.0005037547089159489,0.029423290863633156,0.0038075768388807774,0.014843184500932693,3.125e-06
424,23:09:01 2019-06-02,0.33179375529289246,0.9830459356307983,0.5263312458992004,1.3498934507369995,0.00044266250915825367,0.028859879821538925,0.0037944556679576635,0.014927634969353676,1.5625e-06
425,23:09:03 2019-06-02,0.03124808333814144,0.017705781385302544,0.05608374625444412,0.04201817139983177,0.0004379291203804314,0.02850647270679474,0.0037260085809975863,0.01629861444234848,1.5625e-06
426,23:09:04 2019-06-02,0.015968605875968933,0.48707783222198486,0.02144726738333702,0.505945086479187,0.0004379482998047024,0.028893958777189255,0.0037073027342557907,0.017264043912291527,1.5625e-06
427,23:09:06 2019-06-02,0.027327995747327805,0.011178127489984035,0.06864320486783981,0.035583317279815674,0.00041713082464411855,0.028949150815606117,0.003737826831638813,0.017238421365618706,1.5625e-06
428,23:09:07 2019-06-02,0.010280278511345387,0.030368249863386154,0.015216636471450329,0.029313459992408752,0.00046750600449740887,0.029073018580675125,0.0037615252658724785,0.016750145703554153,7.8125e-07
429,23:09:09 2019-06-02,0.13537776470184326,2.320538282394409,0.9180068969726562,0.7358947992324829,0.00046062725596129894,0.02854188159108162,0.003740365616977215,0.01583794318139553,7.8125e-07
430,23:09:10 2019-06-02,0.029368598014116287,0.08127794414758682,0.018433820456266403,0.04464992135763168,0.0003637456684373319,0.027823645621538162,0.0037196718621999025,0.01573290303349495,7.8125e-07
431,23:09:11 2019-06-02,0.01757889986038208,0.03621004521846771,0.017186446115374565,0.030517742037773132,0.00026427110424265265,0.027707591652870178,0.0037064016796648502,0.01587553322315216,7.8125e-07
432,23:09:13 2019-06-02,0.12513455748558044,0.03839267045259476,0.2854481637477875,0.10388770699501038,0.00025694729993119836,0.027993014082312584,0.0037174951285123825,0.01583956368267536,3.90625e-07
433,23:09:14 2019-06-02,1.2085716724395752,2.1778783798217773,0.12486230581998825,0.0407952181994915,0.00027903448790311813,0.02859117090702057,0.0037495603319257498,0.015649549663066864,3.90625e-07
434,23:09:15 2019-06-02,0.07344759255647659,0.10575301200151443,0.16095960140228271,0.18189002573490143,0.0003121928602922708,0.02911919541656971,0.0037697344087064266,0.015663549304008484,3.90625e-07
435,23:09:17 2019-06-02,0.06642759591341019,0.04236960411071777,0.11168377101421356,0.08481209725141525,0.0003203311061952263,0.029053945094347,0.0037662177346646786,0.015601743943989277,3.90625e-07
